year,week,Ontario_demand,northwest,northeast,ottawa,east,toronto,essa,bruce,southwest,niagara,west
2004,0,1133433,57105,107976,98372,74169,352952,65304,4122,214862,40100,123805
2004,1,3308562,161177,287722,285114,211053,1057321,205157,12374,620766,118371,354131
2004,2,3455561,166362,305520,298788,228350,1102338,222771,9326,633578,124576,363072
2004,3,3414287,172276,300225,285954,220669,1094965,217990,8426,626157,126334,368233
2004,4,3455570,170432,297150,296416,226356,1103578,219199,10372,641566,128838,368874
2004,5,3237956,163516,272615,268345,203770,1045119,198199,7455,605712,123013,356606
2004,6,3208287,162625,273193,262628,198273,1043682,191157,11306,609942,122382,353031
2004,7,3198991,163738,266969,257129,206273,1030107,189754,10503,612341,120910,352843
2004,8,3058328,154893,257615,235851,195353,993820,174473,10553,593285,111619,340778
2004,9,2941364,158117,252367,214444,184744,959064,158459,6442,584954,107877,331310
2004,10,3023755,162445,260096,232481,172895,989675,167274,8352,590349,111395,341097
2004,11,3069886,161285,259712,245882,171645,997385,172186,14187,588039,112701,342648
2004,12,2960968,156860,256881,228375,176381,969345,161366,8053,582614,108558,323925
2004,13,2828450,154193,238320,219711,159462,931538,145007,6181,567383,103432,313012
2004,14,2783146,145104,241200,237167,160160,905257,153798,6759,549989,93304,301030
2004,15,2733368,149350,228688,218592,156929,902440,140425,5729,554814,91800,296711
2004,16,2680986,144005,234791,207307,153507,886789,133280,4962,544548,91848,291957
2004,17,2734620,146478,241673,215310,151478,898540,140604,5159,553442,90281,293717
2004,18,2718957,147800,235936,214827,140595,898080,141756,5680,550110,97359,290154
2004,19,2752544,150478,211803,204953,150388,935033,132130,4208,557618,102031,303961
2004,20,2668758,142977,214017,194578,152099,899093,130813,5257,531006,101237,297583
2004,21,2608140,148532,219414,203118,140231,853380,136709,5431,514158,94546,290631
2004,22,2651192,146495,210997,202388,142932,889405,130906,4417,523771,98673,301705
2004,23,2880411,150585,208774,205402,165292,982462,141184,4778,566600,109028,341622
2004,24,2906409,152767,209998,211010,179361,976890,142004,4952,560955,108856,352720
2004,25,2770255,149328,212867,200562,163775,931158,135679,4898,539859,96170,325083
2004,26,2725871,145085,203025,194632,161150,907344,136497,7471,535677,94419,328854
2004,27,2792274,144775,197585,203106,178159,940317,142375,7577,547297,95392,331433
2004,28,2917292,147324,201335,211899,179689,1015696,152405,5814,557821,102991,338848
2004,29,3005669,147871,195884,212860,183862,1041436,151960,5079,589234,110818,358143
2004,30,2898110,153207,198839,205075,176594,986395,148390,5748,571675,102696,340415
2004,31,2871558,148440,200682,200968,171260,977092,146718,5364,571070,102823,345665
2004,32,2831481,146304,202252,200422,169702,961801,144161,4912,562063,98873,335763
2004,33,2815671,141126,208284,212577,172575,934481,143115,1836,562278,96794,334663
2004,34,2997621,141793,219887,212400,173674,1007248,154424,5880,599298,107313,367831
2004,35,2941073,153097,221499,198754,178741,984557,148417,3147,587447,102181,356775
2004,36,2856976,139371,217980,191356,175552,954639,140956,3835,573227,104100,348288
2004,37,2909292,139342,225250,166183,198132,982284,143300,1480,574432,107370,358749
2004,38,2874452,145843,227639,170267,198970,973343,146044,2296,554284,104290,344087
2004,39,2793993,151887,230853,216081,156847,920054,140681,1822,541392,97434,327964
2004,40,2752079,151412,227657,194875,167597,911925,144820,903,535680,92549,319743
2004,41,2694438,153226,232298,192715,164057,872629,145112,2191,522839,89117,311294
2004,42,2828645,151808,236063,193726,170007,942452,149798,4154,551617,93675,327198
2004,43,2801933,153058,238505,183526,182555,931400,144871,4044,554796,90915,314460
2004,44,2850489,155983,240275,207788,178275,937252,151110,5407,556977,94959,319903
2004,45,2944180,157500,249223,224400,180757,959839,160088,7675,573189,98390,330937
2004,46,2893139,153308,239152,216317,177702,952861,153106,8115,569679,93768,326132
2004,47,2984930,169539,249090,224195,187754,963921,167083,9925,583084,94752,331092
2004,48,3084421,169110,256639,221505,201259,1004360,170827,4088,608510,97143,341290
2004,49,3159386,169456,261935,255253,201111,1020017,177291,6636,623000,97661,343345
2004,50,3225443,170619,270018,258263,207735,1033461,188465,7481,628664,104806,354453
2004,51,3274802,160980,285487,300018,193272,1036070,209019,8791,630464,100804,349044
2004,52,2527873,126255,221546,219535,161757,795763,157310,6969,494089,76703,269021
2005,0,378758,22272,36370,30384,23836,118002,22169,1070,72281,12073,40890
2005,1,3174114,169885,275100,255189,200947,1011644,183274,8468,627409,101158,338478
2005,2,3189201,165591,271215,258328,193829,1027228,182377,11456,628838,104236,346459
2005,3,3494698,173553,282930,304103,222453,1117147,224318,10748,674912,112184,372240
2005,4,3473199,170952,278838,300474,221907,1123952,222775,8220,664933,110423,369239
2005,5,3188823,162128,263472,259164,198077,1041777,187864,7636,613770,102363,352458
2005,6,3124248,165143,266475,239554,192977,1025104,176821,6965,607374,100856,344495
2005,7,3197137,169118,270486,248190,200786,1041378,186639,9052,620395,102204,349487
2005,8,3232603,168129,277191,254672,208572,1052598,194553,9138,622978,102972,346049
2005,9,3188394,163342,271203,245894,200065,1041152,186844,9831,619442,101881,348766
2005,10,3205623,166896,276959,250807,202734,1037980,187447,9869,623481,103714,344099
2005,11,3048526,159252,268459,226405,179824,999207,175472,9566,600679,100800,334105
2005,12,2920740,158422,260073,216111,175996,948411,160989,8874,573131,97721,321154
2005,13,2842094,158724,245086,209147,169465,933519,154413,5762,557519,97231,313257
2005,14,2813061,150896,235378,211643,165017,933319,153252,5956,553716,99849,311249
2005,15,2712675,144289,228365,215494,144588,906470,140964,6848,532014,89832,304685
2005,16,2712680,144169,227750,211456,143852,908344,138682,6554,527044,95840,303411
2005,17,2776582,150982,232211,226467,136612,922003,148129,10366,544656,95513,312716
2005,18,2678522,136860,214444,214197,138845,906610,140588,6599,526729,91206,303895
2005,19,2664394,142687,215557,189672,151388,897607,133026,4870,524195,90801,302617
2005,20,2654182,143370,226837,190624,150202,890773,135937,3814,521625,87572,299852
2005,21,2602820,144900,226846,187988,142392,868223,133336,3039,505795,90564,297112
2005,22,2773679,144259,221458,195580,169493,942676,139225,3074,537521,100703,315840
2005,23,3283148,138073,217359,220976,198455,1158590,167666,5769,643833,125503,397471
2005,24,3083521,148495,220883,221465,183851,1081523,154775,4465,603952,115720,349982
2005,25,2987886,147183,212663,208100,167160,1047909,147170,4175,596484,113635,341664
2005,26,3283116,143052,227885,231532,205407,1154515,167444,4864,636585,132251,374086
2005,27,2998962,130411,211383,217466,188480,1052651,153792,5877,582812,120667,332524
2005,28,3461134,135407,224048,244584,215901,1257421,187296,6998,664392,139797,378425
2005,29,3387046,144303,220658,238155,207471,1201544,180012,7893,644096,140690,396647
2005,30,3089812,148785,229776,210917,185871,1062284,156974,6750,588536,119588,370581
2005,31,3271892,148181,233810,223522,197403,1126156,170310,10381,626726,128153,397357
2005,32,3348551,146957,233080,230750,198289,1164128,172246,8030,644366,137119,398290
2005,33,3037790,145095,236760,208655,171493,1034898,152238,7767,596583,113850,368158
2005,34,2961618,139782,237183,204716,177453,1006993,147765,5879,582062,104844,347135
2005,35,3065547,138621,233485,209957,190685,1049239,154537,8676,610315,110520,356361
2005,36,2877992,137302,235598,195467,169673,967146,143414,9356,573833,103378,339444
2005,37,3067388,138556,233569,209433,186672,1048041,152809,12370,610568,109712,359143
2005,38,2908326,139335,234682,197090,167715,992694,143342,7575,584688,103453,333194
2005,39,2797183,141754,225661,185997,160962,945671,138981,8745,563887,94519,314692
2005,40,2818808,138563,214934,193706,170269,953309,144193,7165,572368,97184,323972
2005,41,2653954,136908,216341,187754,158306,888087,138960,7605,534199,92408,296533
2005,42,2738296,138963,217648,201669,164492,917900,146487,7475,546506,93218,307667
2005,43,2842736,132026,225012,211746,172676,948619,154553,7935,580272,92218,315524
2005,44,2782234,131280,227262,202785,168121,932666,147638,8296,557585,94891,308343
2005,45,2809368,136181,232384,208995,173395,935696,160375,8284,555275,95291,304616
2005,46,2894237,144340,236738,211648,179535,967211,163720,7031,571430,97884,312087
2005,47,3033929,148718,250966,231642,190689,1005350,177316,8016,604042,101152,312881
2005,48,3007799,145338,237266,227820,184046,1004964,171073,5468,603343,102067,323284
2005,49,3197827,148562,256699,254398,191733,1060197,190262,8619,627114,107686,348164
2005,50,3280870,148095,260039,269446,204527,1074770,202942,14007,638996,111337,354255
2005,51,3174455,146124,260584,254327,196445,1037254,193968,16992,613748,110438,339359
2005,52,2776869,123375,246486,228332,179196,894607,173350,13762,528031,93577,294898
2006,1,3041244,140520,263351,249098,191890,991925,181555,8675,588707,102086,319074
2006,2,3029611,143416,254254,241739,183255,995645,173381,8422,599574,100561,325844
2006,3,3160967,140340,264837,259431,194382,1041972,188867,12371,623127,105453,326929
2006,4,3085134,140458,255282,241441,189669,1025593,179323,8184,612436,102278,328041
2006,5,3000258,139305,256508,237083,183464,993165,169116,5682,594391,101309,320426
2006,6,3154829,140255,268661,258926,194250,1046609,190768,8881,610587,102009,327860
2006,7,3162799,148468,270121,252544,195923,1037849,188863,8463,613127,102615,329116
2006,8,3153096,144941,265748,248514,195031,1036074,188693,8542,617436,104451,332247
2006,9,3190458,142559,269552,255244,201907,1044407,195445,9109,618385,104484,335615
2006,10,2987184,131421,247289,228282,183178,991246,174167,10195,581816,95468,329106
2006,11,2967847,134944,252427,228303,181939,977085,173969,11422,574666,98867,321147
2006,12,2997342,132758,246878,230274,178865,993485,173277,11579,587712,101337,336152
2006,13,2802452,128543,239412,209836,158881,935002,150553,8565,551057,95814,318215
2006,14,2830943,124439,241139,229100,153370,939047,157861,8509,554330,95907,317892
2006,15,2653631,119645,234149,219151,137297,877619,138357,7554,516010,89201,303133
2006,16,2625714,116865,220519,206774,137935,883187,133508,7886,512597,92311,302616
2006,17,2698552,120306,227486,208084,153305,911243,141047,9012,526077,93513,302903
2006,18,2600421,114675,212998,190114,153200,892020,130205,7606,510234,89879,300472
2006,19,2632180,115453,212646,189859,158364,898508,133561,6640,519205,92188,301045
2006,20,2600656,115826,213347,196770,150598,888875,132850,8598,503721,90398,298428
2006,21,2603331,116408,211143,197667,148924,886577,136429,7982,508619,91455,299101
2006,22,3044455,119851,209995,212435,185289,1076223,153490,8210,605667,116317,354477
2006,23,2800784,115147,211049,206470,165009,968295,145321,8250,551873,107473,319322
2006,24,2853723,115724,222219,201307,169768,991250,147476,14335,554081,107464,324421
2006,25,3080824,114831,226466,212640,188905,1090667,155512,10733,606701,119752,343724
2006,26,2965883,118231,225297,213976,184706,1027165,154097,11281,577028,115340,332251
2006,27,2915216,120841,203174,210465,179251,1030092,150470,10389,572414,113406,323725
2006,28,3088674,118607,199432,221416,203287,1082535,163872,8735,602599,122091,356431
2006,29,3274965,121817,207199,228891,208931,1169145,168369,9676,632438,132566,383690
2006,30,3243731,121711,227299,222077,202782,1143146,166524,11305,623772,131507,378213
2006,31,3402349,117061,230826,232419,208704,1215706,174054,9498,658802,140407,400744
2006,32,2924812,118554,223889,204338,171215,1013699,149548,7841,573582,113314,342675
2006,33,2985955,117014,232216,209499,178053,1034656,152454,8180,590756,112127,342112
2006,34,2879629,116074,229887,198134,172028,982585,148041,7659,569297,107223,335081
2006,35,2822039,114714,226024,198123,171967,972377,147861,7837,565595,101222,312815
2006,36,2686977,112425,226304,187410,163513,913294,140624,7453,533736,99629,306037
2006,37,2703604,109425,222830,203256,166567,904610,141716,6878,541196,100798,303359
2006,38,2710455,103499,226458,206163,168340,910257,142133,6854,536290,103440,299360
2006,39,2666714,104840,229427,187600,162235,912789,140591,7994,527099,96463,286774
2006,40,2659267,99489,222530,192463,161817,910951,143420,7367,527828,97909,285532
2006,41,2623028,99497,225501,192252,159624,890306,144314,7207,521296,90865,273585
2006,42,2705467,100197,217259,204553,161240,934189,144549,7959,550547,91237,282395
2006,43,2785956,106777,229367,216884,166632,950721,149632,9094,552387,94440,294497
2006,44,2827278,116347,235552,217070,166962,962745,153930,8993,545849,101384,301924
2006,45,2783098,114833,232238,208572,166297,947492,147838,8778,540793,103206,298361
2006,46,2836793,115804,236964,215204,164136,959776,155023,10913,555420,103059,310348
2006,47,2877382,108966,237451,228707,167183,973614,161351,8043,564993,103604,311631
2006,48,2883646,117844,242876,219647,174791,972612,155441,6587,564485,99381,313391
2006,49,3129455,127899,250267,254983,188705,1042178,185276,9123,597680,115257,337656
2006,50,2962796,119997,242514,234191,178058,992358,164343,7850,571729,109425,321876
2006,51,2921235,114067,246639,232499,170661,974132,165828,7478,568869,104565,314302
2006,52,2652750,102912,232992,222669,168016,866659,160143,9373,507847,90814,281406
2006,53,377071,15747,34757,32570,24261,121251,23404,1306,70486,12962,38782
2007,0,2402395,93515,203466,191982,139441,801729,136441,6879,465503,85305,257729
2007,1,3019616,125830,252398,242351,182022,990625,174659,10263,582619,105672,319686
2007,2,3182131,129657,265350,263440,198508,1034216,193627,11808,606360,114288,335835
2007,3,3264360,120017,268823,276969,208514,1068701,206476,10955,616470,117098,342111
2007,4,3266446,124864,270548,270630,209534,1063541,203291,10756,622346,116037,342496
2007,5,3367450,123780,283145,270210,217726,1109888,214329,11593,635145,118519,348350
2007,6,3343764,131113,280013,272676,215028,1101992,211635,12510,629490,115678,338147
2007,7,3173661,123548,269485,252468,207139,1049666,201424,11513,590106,112897,329894
2007,8,3090788,115659,262409,242048,198081,1029302,186526,9292,584559,113093,320535
2007,9,3193771,115360,272355,258879,214015,1045775,199602,13343,597420,113953,328982
2007,10,2938722,111695,250355,226509,184828,972100,172376,9817,569620,103961,312796
2007,11,2969186,109657,253430,227929,188426,986798,177833,9511,568163,110933,315561
2007,12,2776105,106118,235839,211902,170730,937569,153620,8288,532585,102629,300697
2007,13,2827746,112547,245665,222537,169376,939543,163729,9245,535765,102455,300961
2007,14,2894033,112217,247229,210295,172636,983831,162403,9070,565683,102588,310060
2007,15,2736353,101897,227065,189640,162772,957803,142720,11424,527780,98294,302438
2007,16,2648154,100742,221511,175184,154571,927975,131237,11870,519746,93696,295505
2007,17,2598583,99816,208374,172995,150417,920982,132251,7508,503398,92294,290920
2007,18,2615166,91539,208168,181841,153125,920756,130747,7625,510914,99218,298481
2007,19,2620052,100074,220663,189640,156743,892897,136014,15948,507101,97628,289621
2007,20,2673843,105893,217933,189387,167015,905949,137893,18521,516484,101850,300379
2007,21,2894639,107502,217210,199632,173601,1004711,148543,16796,563797,110116,336714
2007,22,2779969,107028,202394,199479,165055,970418,143499,14514,537382,104622,322187
2007,23,3012526,104499,199518,211007,191063,1075262,156116,15918,586064,113709,348249
2007,24,2919935,101468,200221,194055,180220,1036298,152096,13372,568830,113671,345357
2007,25,3117829,105480,209967,209708,194507,1119643,166774,15298,608386,120623,353154
2007,26,2705921,104156,199442,189383,169490,941062,143530,15399,522239,100686,310033
2007,27,2970877,100642,187317,202537,185030,1066380,160657,15902,572359,110641,347800
2007,28,2815136,102793,191548,196539,172052,994728,149653,18049,551516,106926,326269
2007,29,2975548,106097,207639,211144,188641,1051653,159705,13196,575957,116020,339596
2007,30,3322566,108277,216787,223194,204984,1197055,179885,14612,640654,133877,381354
2007,31,3060425,106347,216084,216933,189833,1081776,164954,16859,578041,124294,350431
2007,32,2940126,105986,218299,205402,181383,1032238,154686,15540,567920,117540,329320
2007,33,2908103,99551,224963,202278,179786,1012692,154838,14593,563853,117019,325366
2007,34,2957242,100293,226715,200373,185286,1040554,156669,16296,583516,116661,327356
2007,35,2943375,96971,229756,197761,183309,1019747,152267,17242,577533,117643,339281
2007,36,2720275,99228,223104,191453,169923,944603,139408,16263,537460,98958,297684
2007,37,2747739,103313,210969,191931,174039,955477,141593,16600,547338,101111,305341
2007,38,2798289,97063,221055,191345,175876,978042,143533,20309,549001,101845,311726
2007,39,2738077,91780,225119,184228,171525,954272,140218,12945,537538,102124,308332
2007,40,2661356,95654,228317,180284,166417,911265,140761,10421,529213,94386,297419
2007,41,2661051,101160,232713,181827,172109,920350,139309,10020,517736,94963,271948
2007,42,2654368,101780,232596,183500,170740,916755,139521,9570,523389,95201,266133
2007,43,2691291,104479,234536,191944,175687,925822,146146,9097,532456,91926,270127
2007,44,2802552,110466,241045,204937,181493,961341,159764,12211,544619,97879,284045
2007,45,2816183,107367,236163,211430,183198,969513,156608,13592,548697,98145,284224
2007,46,2965638,113949,254878,232565,189944,1004021,176727,13879,577340,99913,295834
2007,47,3045348,116353,259364,229768,202390,1027738,184310,11250,582952,105317,305029
2007,48,3161346,119141,260104,249041,213077,1063047,195356,11691,600497,105726,316884
2007,49,3176072,122462,268400,251491,216255,1062833,192564,12615,600250,105447,325693
2007,50,3136500,121750,267891,248883,217955,1046820,193353,14071,587540,104797,313198
2007,51,2725078,108281,248924,213594,183720,896541,168386,10401,513777,90879,271980
2007,52,777415,33027,73681,61960,52195,252303,48058,3297,148026,25797,78440
2008,0,2177717,79912,188726,176130,145290,719375,139528,8580,410104,71230,217054
2008,1,2896964,110885,251650,226767,175965,980459,165536,11054,552196,96465,295592
2008,2,3063358,119896,259525,261205,178315,1024907,182440,10296,588320,102186,307295
2008,3,3237370,125629,271928,272639,202401,1069911,200715,11547,622747,106014,323945
2008,4,3114918,123462,261992,257093,194648,1033672,187108,12089,592802,102948,314373
2008,5,3029634,113295,261349,244868,188995,1010323,178400,11926,584667,101649,312857
2008,6,3200360,128441,270669,264042,198859,1053843,200384,12122,608032,105484,325630
2008,7,3080866,121276,262064,250591,190407,1016183,189174,12447,591387,102796,314306
2008,8,3122838,118981,263990,249322,191863,1040688,195808,13025,598050,107370,312922
2008,9,3025891,117863,255508,238085,187998,1015966,184368,13324,572590,103365,305144
2008,10,2969606,113463,253810,236324,184011,995278,179613,11015,567569,99731,302751
2008,11,2883605,110903,245280,229226,177434,965426,172812,10181,552567,95785,294102
2008,12,2903709,113564,249663,223118,179898,968389,170023,20597,562859,95793,295228
2008,13,2830577,115277,242921,217742,175079,954712,158595,11076,548110,91865,287755
2008,14,2726440,111528,241227,215917,157727,916887,145752,9986,529754,88034,278065
2008,15,2659347,107962,224708,223413,136918,897984,136737,9594,523537,89321,280046
2008,16,2593016,109425,218484,204721,136266,886880,127583,12041,507486,86493,275195
2008,17,2641130,107660,225036,216988,134826,900670,142646,11927,515318,87837,270682
2008,18,2567172,99945,215980,193353,141894,883706,133116,9199,503188,88170,271864
2008,19,2563779,94965,218458,192607,144142,880851,135514,9183,500609,89862,271950
2008,20,2541910,105943,219360,194558,144805,859429,140752,8887,488333,90027,264530
2008,21,2607909,103317,216347,190196,150220,907690,131390,7794,505700,91843,277799
2008,22,2777003,100855,204029,196291,166498,979493,142236,8706,540192,98353,313250
2008,23,3031418,105130,212762,213582,194601,1077470,155106,9042,582146,115545,339901
2008,24,2714736,102862,215052,197363,165244,940465,134503,9900,532135,101805,303825
2008,25,2923291,105165,214507,203865,176217,1036773,148411,12557,575279,110253,324914
2008,26,2712869,103415,209778,191962,175491,946753,138931,13389,522507,100497,299032
2008,27,3036251,101921,217218,218653,189017,1072771,162121,9194,594904,115734,342679
2008,28,3073345,104566,202723,210992,183868,1090785,164920,10090,601434,119087,359214
2008,29,2919021,105991,210054,200618,174745,1020404,153064,11541,566879,110662,347029
2008,30,2985135,105813,210326,200737,178074,1054028,158878,11067,573285,115510,352937
2008,31,2856673,105020,205342,198464,174984,991001,149630,10355,550009,112213,320614
2008,32,2746485,105227,197682,194257,165902,953358,140008,9565,539529,104656,315633
2008,33,2916123,103005,209043,205580,177827,1025871,148666,9667,559276,110154,345812
2008,34,2828008,104751,215900,194164,176440,979810,146211,9962,551824,104196,303067
2008,35,2921875,106404,215592,206060,189484,1019712,147066,9072,563480,111038,320268
2008,36,2715088,105308,212606,172761,168003,950468,136690,10872,528706,101593,283179
2008,37,2726811,104815,216610,177815,161172,951519,138361,13205,531319,103170,288149
2008,38,2679557,103474,215693,168970,164193,939918,137561,10643,529934,88861,305072
2008,39,2620127,103986,216604,166172,159768,913609,143039,10921,518258,91310,266011
2008,40,2616584,100952,214464,168940,162664,911611,147201,9899,507049,90959,287416
2008,41,2529043,100083,205962,160602,160050,879335,143120,9556,482246,87785,283602
2008,42,2661913,98198,214772,171704,172035,929213,156198,9153,503489,92089,292534
2008,43,2679360,101968,217028,176992,168568,937954,156719,9812,506615,89944,299297
2008,44,2614688,94250,215606,194299,162589,907884,145356,9701,493651,83598,291372
2008,45,2691865,82792,222674,201188,175751,929590,157284,12371,495169,91828,298006
2008,46,2896439,86685,251143,228892,183375,995695,180997,17082,539552,100046,303926
2008,47,2889456,98874,249407,226759,184177,1004599,173322,13644,531989,95611,298662
2008,48,2950480,109883,250590,221574,182175,1019624,175630,13631,530282,96516,316781
