year,week,Ontario_demand,northwest,northeast,ottawa,east,toronto,essa,bruce,southwest,niagara,west
2013,50,3060270,110828,254123,215874,208284,1074987,195580,6021,617930,96208,282627
2013,51,2669830,105097,229633,189241,193827,895565,188287,14193,524613,81112,248701
2013,52,1180805,46444,103795,84883,79801,410791,81175,4016,231354,34232,107203
2014,0,1753127,62974,146831,130555,122921,610279,124427,6005,343394,53609,154656
2014,1,3061415,106546,245545,202282,204437,1099935,199049,19359,605006,97707,293402
2014,2,2860515,105087,235255,163684,202158,1032501,176632,20518,570263,92146,268482
2014,3,3210047,112042,271531,220933,221029,1134964,217681,20420,629074,100669,294939
2014,4,3143982,110086,269540,215886,203331,1125727,206516,14042,622908,98507,283287
2014,5,3061848,102003,260793,184381,214846,1093012,197223,19368,606703,99467,291784
2014,6,3082030,102354,265733,191033,210474,1091664,200459,32781,598219,100842,299051
2014,7,2898044,98655,250544,171441,204817,1028511,186120,26478,566453,95530,269842
2014,8,3033637,99997,267219,194522,194883,1083232,200265,26829,591645,101486,277650
2014,9,3014388,88096,264589,201087,186642,1075428,194621,26258,595825,99588,284325
2014,10,2805676,92860,262193,168622,189712,1002646,170246,18264,560227,89998,256985
2014,11,2842459,95251,254550,168260,194138,1017707,173177,14839,564500,93605,265429
2014,12,2853110,97095,250946,178654,181000,1020285,172065,15397,575593,91341,274309
2014,13,2634831,87228,230563,146584,178476,959949,151731,13139,534080,83143,248465
2014,14,2532934,82229,224257,142118,169518,922081,141317,23589,508788,81907,238450
2014,15,2519395,85712,227737,146309,170771,903387,146783,27097,499635,79260,233233
2014,16,2459178,80931,212881,134688,167919,898972,139847,18849,499093,75527,238037
2014,17,2475142,77646,210026,131366,171489,917612,139498,14472,507861,74820,233742
2014,18,2392594,78080,192797,127564,155629,891091,130860,15063,487509,72925,238635
2014,19,2399613,75917,182693,134508,152833,889649,131629,19521,492897,75493,244241
2014,20,2323261,73745,179244,128752,150246,866478,126925,11678,480272,70681,232404
2014,21,2475107,70530,174807,131721,156006,952239,124022,1908,526365,73896,256206
2014,22,2512462,74146,179640,140875,155468,956103,129053,1958,538119,73551,257778
2014,23,2552421,73671,182976,143657,169150,973128,134607,6405,529843,76571,261516
2014,24,2577122,70692,180011,140129,156993,976704,135642,11434,540103,79845,285377
2014,25,2757738,75890,191696,157504,169090,1046318,144626,10388,574476,92612,297404
2014,26,2756753,67881,205948,159763,181223,1056956,149358,6025,564768,88965,282038
2014,27,2640434,65327,199567,142074,170250,1008567,139447,4807,548719,81560,279753
2014,28,2582171,65751,192058,135308,172489,981647,135876,7168,536291,79816,275626
2014,29,2719487,71994,200046,150929,179534,1028834,147163,8982,565167,82906,281739
2014,30,2591042,73843,194446,136341,166014,979714,139626,15480,536923,79332,267418
2014,31,2637511,79729,201643,140217,173860,980719,141354,8930,547376,84497,280936
2014,32,2603216,75514,202327,139037,175709,972180,142543,10026,543323,81126,263268
2014,33,2642230,76704,200533,130048,168577,980382,142488,11142,554079,84052,292289
2014,34,2708822,70443,196505,141550,168436,1027508,146686,11909,569602,85731,291672
2014,35,2787737,68795,188572,155135,178013,1067695,148111,8839,591453,89769,295695
2014,36,2514436,75025,190515,131941,165577,942887,130559,10018,534816,73969,262007
2014,37,2402642,61503,192613,124901,159179,900388,129914,9550,511298,67728,248973
2014,38,2447770,69722,190037,127767,158798,928915,130142,13093,517725,71147,241978
2014,39,2473691,71638,195132,131612,153867,936118,130729,8518,526813,74047,239183
2014,40,2410089,73696,204267,125039,162173,903566,138058,8415,508372,66897,225839
2014,41,2400563,76361,196320,121898,168899,882925,136700,17280,490324,68624,225323
2014,42,2459115,75445,203457,125468,176644,913810,138242,11387,506153,70466,234919
2014,43,2495365,81196,210238,128866,170271,928307,140363,7666,522313,71883,236941
2014,44,2550177,84626,210033,135112,183295,946810,143386,6780,532163,73759,238924
2014,45,2624964,86620,223325,144623,176447,965630,152446,8430,538697,76237,252388
2014,46,2830402,95820,239151,156540,197099,1035649,173448,11278,574836,85934,262954
2014,47,2773008,98654,239567,152771,196930,1005955,170172,13428,553843,86055,259462
2014,48,2823046,97520,235548,168842,197712,1020755,173228,7599,573999,87659,265501
2014,49,2847901,95376,238796,178985,196521,1035091,177014,6513,570568,89936,266174
2014,50,2815919,95104,235739,168028,197800,1026923,173342,8061,553138,86574,271471
2014,51,2518778,86828,215082,155483,179578,917629,159305,11105,492101,71405,237648
2014,52,1514480,58228,134123,90518,103676,544004,101274,7501,294902,41691,142081
2015,0,1147158,43044,100695,74252,82443,406175,78673,5491,219271,32256,104866
2015,1,3024601,102874,242030,205229,208656,1095246,202387,11018,599003,92953,273829
2015,2,3034126,100939,239257,201823,215251,1088384,203223,10540,602153,94324,280342
2015,3,2922356,95823,244007,186794,200180,1049360,195602,12125,574003,93674,277765
2015,4,2991738,97285,253174,190826,207384,1084949,197511,12006,594633,95065,273814
2015,5,3026457,106428,248010,224157,201061,1090852,200865,11632,592724,91180,273517
2015,6,3048859,100773,256575,216247,211481,1092264,205384,11120,599887,94770,274423
2015,7,3138612,103402,259467,223265,213101,1122383,214757,12924,616882,98108,287974
2015,8,3088351,92339,254067,212175,205738,1123778,208608,12308,618048,97842,279648
2015,9,2934645,89125,246596,175439,208685,1070097,190685,15111,589537,92950,265092
2015,10,2655115,81222,234046,159011,178490,977613,154632,9153,540619,82210,244398
2015,11,2618680,85710,228314,154455,181920,956497,150876,8794,531063,80825,238996
2015,12,2717980,85760,238796,164745,180880,995237,166278,11013,546106,85125,251003
2015,13,2518883,83653,228625,150489,158706,923781,142833,11107,519856,75645,228125
2015,14,2567674,85359,225270,146561,168686,944970,150317,11176,528880,77346,234654
2015,15,2337276,75033,200731,129293,137512,888719,126630,13105,476182,72865,221275
2015,16,2417816,79760,202604,135614,150407,923523,137865,12530,489964,74758,223265
2015,17,2322821,74114,192713,135658,125530,888908,123772,12805,469496,74423,231725
2015,18,2369968,73567,188759,128374,141477,908567,125349,19237,473779,78064,235208
2015,19,2380517,75585,189278,122855,147721,903916,127167,12486,494641,72975,235762
2015,20,2285973,69123,183882,120316,141497,872606,123565,15762,471821,65942,227772
2015,21,2563494,64178,191399,142432,159739,996899,141349,12322,533352,81197,250184
2015,22,2359978,67645,184561,128413,148348,899312,130301,10394,486182,73569,233879
2015,23,2468908,67413,185181,133677,156492,939774,137849,10029,506445,78012,252456
2015,24,2528048,68530,178001,141894,146477,975519,132109,8879,529719,80819,269417
2015,25,2560948,68228,185557,135580,163746,990068,133628,9163,531928,81527,267030
2015,26,2344942,68815,183397,114425,165236,881490,124832,12532,478993,68603,243938
2015,27,2638287,70961,189624,149574,167865,1010942,139761,12620,550646,82594,264320
2015,28,2700730,72834,191506,146927,172192,1043739,146960,8794,560494,86044,275736
2015,29,2789320,73602,192879,148046,179625,1088879,148773,9634,572362,90747,295670
2015,30,3007712,75923,200490,168423,186540,1177966,165771,8143,610485,103222,311443
2015,31,2551853,71400,198489,138397,161865,964851,135383,8022,521342,84383,269274
2015,32,2662518,74801,185914,142026,176028,1012642,143921,8221,549501,87342,282073
2015,33,2904322,72546,189573,166741,186990,1126102,161695,15766,588746,96347,301448
2015,34,2528635,73887,189829,144933,156302,954545,135472,12785,516033,84727,259935
2015,35,2954702,76525,198303,151170,186308,1144178,161327,13293,599731,107176,313137
2015,36,2786447,72460,192946,153968,185553,1073089,150018,12642,564898,100855,283908
2015,37,2570446,69271,199111,145306,162185,988353,134607,13892,524789,92352,253935
2015,38,2427050,69174,190841,126017,155349,927529,124827,16603,498840,86417,244154
2015,39,2410119,68853,195245,117505,170739,913888,130360,11472,494604,82179,231413
2015,40,2414030,70100,201325,104499,186989,893555,135613,13150,491786,82772,244778
2015,41,2335924,76318,199119,109082,173703,871116,129967,7429,471496,74456,232095
2015,42,2462573,78391,208262,126557,183002,905531,144952,12662,486152,78011,244601
2015,43,2474381,74998,205351,127743,179920,914064,147016,16507,486216,80193,249392
2015,44,2404411,75293,192395,129117,164004,896929,130759,13831,487451,70846,245905
2015,45,2468428,74937,194828,134419,170475,922523,146869,9879,496435,72147,245028
2015,46,2457218,80038,201196,141583,169683,915797,138393,11947,494822,69737,232416
2015,47,2598507,83384,218939,148685,182385,951065,154288,11111,526348,74918,250052
2015,48,2649181,79465,217698,158210,186994,964372,158466,18419,530199,77124,256615
2015,49,2578561,80800,210230,145553,178148,950599,150864,13651,524638,75210,253259
2015,50,2627605,86137,222054,155463,178692,966278,157523,12848,528296,75411,248054
2015,51,2420513,83502,213387,142848,163116,886343,146278,12566,478019,67970,226830
2015,52,1812383,61755,164411,112971,134019,644142,118798,11629,349424,47957,164481
2016,0,696488,23897,62623,41613,51580,247910,46468,3318,134519,20812,63723
2016,1,2791380,85163,229342,167112,199810,1013387,178949,12697,551411,82092,266351
2016,2,2858726,96779,239034,170342,206308,1036776,183594,14662,565077,83299,263010
2016,3,2912600,94590,238087,180250,206536,1049893,192213,17533,571855,87700,273810
2016,4,2770650,86222,234416,173727,189953,1012393,175091,14166,547391,82419,254563
2016,5,2656530,88563,234279,154622,179244,972971,161264,14412,524120,79071,249530
2016,6,2864059,96479,240878,174270,208004,1036085,186440,19378,556421,84418,263265
2016,7,2836379,87924,238300,180726,205919,1025127,189613,18710,547826,85506,259812
2016,8,2739461,85887,230513,167436,188553,998530,169645,14505,541607,89737,254885
2016,9,2763387,85765,236331,170635,182518,1012867,174600,15053,531512,91008,262194
2016,10,2513081,85700,216365,143680,166248,930481,140145,13630,495939,79810,238975
2016,11,2473603,81291,210182,138584,164904,920214,143472,13631,486775,78125,236697
2016,12,2537190,79675,214003,135672,180385,936075,151464,18878,501876,80976,240235
2016,13,2436408,79332,211598,130765,166060,906648,148061,15993,477278,76276,230567
2016,14,2594495,83605,209898,144054,178996,969257,162291,18190,508992,81477,243861
2016,15,2473882,74651,206028,133887,158563,925954,140388,19406,492509,79475,248580
2016,16,2295285,71134,192769,121064,140245,868266,119812,18198,463316,68441,235103
2016,17,2355909,73004,192620,132936,137053,886098,130460,14369,474187,71066,243857
2016,18,2295446,72222,181882,115277,156972,875214,125619,18623,459451,67237,222827
2016,19,2247983,68818,182323,116372,149076,872752,125498,12064,441161,69440,216744
2016,20,2271961,65358,183967,122178,142915,879147,130069,15915,451178,70137,218880
2016,21,2477177,68234,184195,135115,154550,973047,135399,13188,496029,79097,252657
2016,22,2649489,65477,181143,130120,157935,967100,130985,13337,481499,79818,256359
2016,23,2395023,62241,188861,123500,157017,924734,128949,15854,477275,75121,245472
2016,24,2507383,63561,190314,136489,160130,968505,135670,17301,496666,83215,256728
2016,25,2734515,66483,190835,149713,167943,1072848,142743,12351,552373,91640,289196
2016,26,2627519,68162,199220,147043,175993,1016763,138540,11391,522184,83283,265629
2016,27,2840925,66504,196610,151748,183326,1117886,151569,11497,572738,92742,293105
2016,28,2846853,64511,199113,149838,183693,1113776,154881,11605,577850,95690,297959
2016,29,2880457,73084,198400,147563,184653,1124050,154139,16638,576746,96001,305993
2016,30,2942066,71300,202110,152192,189177,1140193,160426,15763,594381,98551,314861
2016,31,2928278,70211,201356,155133,198209,1124633,164122,9321,589883,99379,310739
2016,32,3085931,67770,197325,154594,209709,1214937,171687,10971,625265,108641,323707
2016,33,2951353,73837,209887,144676,196226,1134651,158001,12084,610681,91998,313271
2016,34,2823745,72486,194919,145484,184050,1102122,156059,16702,570015,84060,295146
2016,35,2731039,69359,182150,136547,181898,1066742,142743,16254,563022,81862,287098
2016,36,2868807,64834,193262,146815,184732,1110088,150634,17120,594801,89779,310482
2016,37,2509687,70666,187552,127548,158905,966076,126046,17430,508163,81793,263708
2016,38,2604423,77443,192141,127316,173232,992063,130628,17596,527728,86076,277314
2016,39,2358945,70262,195818,122880,151678,891236,125712,13512,477678,69586,238171
2016,40,2386138,67233,194727,128356,152432,896664,133151,7996,484447,72960,244749
2016,41,2283722,72648,198628,118994,146916,844400,131683,16206,453268,69088,228744
2016,42,2388851,67053,192751,119391,166912,900738,134689,12621,479416,72546,239464
2016,43,2449651,79187,207958,132050,176500,903783,141532,14394,483153,69717,240409
2016,44,2424990,63214,176493,135067,121324,760849,115030,10967,410269,62478,206006
2016,45,2403995,71186,202676,134320,161736,893124,131300,12115,482577,72600,233454
2016,46,2428489,76913,205812,136732,162046,904505,134140,15158,483328,74402,233243
2016,47,2667685,83101,230348,157216,186499,972221,163214,17176,519517,79865,256324
2016,48,2558619,79848,219223,153433,179900,942043,151262,15626,492501,74975,248030
2016,49,2686253,83618,224230,157145,185901,989453,165466,22271,517055,80041,261145
2016,50,2890062,96391,236954,168590,212752,1047852,184867,32515,551430,84706,272980
2016,51,2781994,91321,232993,160813,200253,1011432,173027,25582,539757,76946,265084
2016,52,2490780,84756,227775,141904,187781,898102,159393,10693,481440,68016,229070
2017,1,2710917,89746,237678,153974,207812,1014910,175542,12324,546889,82580,256372
2017,2,2822694,96541,229525,161584,207909,1027304,177609,28334,543795,81907,265454
2017,3,2713763,83719,222536,158317,189735,983365,163732,30055,528329,80322,267182
2017,4,2660215,82221,217305,154198,189410,966451,158932,7613,545935,76199,259429
2017,5,2801968,90344,237348,159723,199414,1016305,176597,18502,552563,82791,264192
2017,6,2796504,96961,236500,159903,206666,1007084,175360,14089,553713,81678,260341
2017,7,2683699,84971,226872,154074,196553,980146,166263,13092,532688,79267,247559
2017,8,2449190,81462,212249,132700,176236,897971,143330,15554,489688,71745,228474
2017,9,2603926,85832,230454,146303,184558,956953,157178,17207,516881,75378,236716
2017,10,2625690,87412,230183,159315,185078,971019,158208,14149,519937,76045,241481
2017,11,2723381,85382,227623,161168,194547,1005364,166930,14116,534098,79980,257235
2017,12,2552859,82584,212720,135814,188682,951773,146247,12410,510319,75663,245579
2017,13,2493077,81484,211657,127460,194556,924980,143750,11085,503131,73767,240385
2017,14,2398096,73006,197657,133332,171642,897725,135972,9214,490243,70507,230749
2017,15,2226398,69026,192717,124544,149854,841104,122544,8859,454503,65039,210061
2017,16,2282132,72610,198168,128403,155180,857694,122837,11385,469344,66016,210249
2017,17,2241787,80708,183886,115604,145754,855409,113232,8976,459108,63452,217600
2017,18,2329196,62168,191139,126700,169752,880526,134255,7750,477481,66905,217915
2017,19,2292022,70284,179810,128735,165131,865680,125777,15356,464361,65420,216984
2017,20,2275026,66761,182593,132063,144835,874390,115343,8820,467085,64067,216716
2017,21,2244893,68323,184979,122568,153367,840723,122174,10777,458024,61712,220802
2017,22,2273165,67990,171535,128526,144270,874869,114090,6190,472044,63891,226791
2017,23,2338070,68306,166497,127715,159111,890445,122385,9267,486504,67911,235857
2017,24,2705102,67193,174558,149469,169398,1043300,141763,10172,567587,82651,296520
2017,25,2572616,67809,174695,145782,168085,987999,130023,6795,544378,77352,270497
2017,26,2426272,70278,173870,140674,149765,928446,128901,5543,507988,71162,242661
2017,27,2569480,68570,174157,143181,161580,989402,135207,8156,535038,81208,265256
2017,28,2624593,67196,179291,140196,166997,1001314,139296,8371,547419,85699,281493
2017,29,2751315,69293,186524,155357,178664,1048434,143077,11130,562030,89159,302772
2017,30,2531681,69698,183999,125191,165173,962836,134662,15032,521064,79988,275969
2017,31,2728983,64796,190073,145518,176834,1055322,148809,10462,560070,90407,289300
2017,32,2525237,69193,182273,134198,161747,962298,134407,12087,517538,84959,265423
2017,33,2618098,74155,183041,139211,172916,1003244,136277,9619,540493,88511,270867
2017,34,2520590,71059,174683,130218,169261,972484,133288,12247,520591,81863,257489
2017,35,2345664,73220,174479,116819,157874,893283,122948,13686,486672,72314,236684
2017,36,2251652,67225,165484,117796,156526,855360,123099,10142,460639,69185,225631
2017,37,2429275,71629,168761,138024,153200,937087,129168,10571,505414,76461,244517
2017,38,2713758,72295,174199,144720,175410,1054845,148073,11449,558989,90715,287956
2017,39,2669528,73723,181912,146503,170718,1042474,148126,17950,535590,87498,270079
2017,40,2361817,74720,192032,122000,152987,887467,126607,6773,488235,71776,237795
2017,41,2333215,74287,188298,122957,154590,868556,126323,7519,480804,69646,235898
2017,42,2286449,76000,194740,120194,150519,867774,118918,7755,468509,69019,215092
2017,43,2328390,81431,191348,120633,154234,871083,124891,5972,485105,68815,224215
2017,44,2437903,90803,194820,128823,169436,899881,140406,14799,493473,71365,240577
2017,45,2531895,98005,208756,140060,171154,932972,148972,12070,510203,75565,248037
2017,46,2593868,92714,206726,142792,187595,944357,157991,10467,522578,76409,257775
2017,47,2576542,91750,211622,147996,187813,931778,161278,8698,522696,72439,246771
2017,48,2568101,88554,208492,148640,180675,902253,192680,8374,518898,75171,254542
2017,49,2644498,94101,214958,150456,186349,932373,210081,8609,526190,76295,253450
2017,50,2911263,97312,236794,173695,213703,1005763,250844,11535,561972,84439,277023
2017,51,2816098,89388,233232,165141,215113,982790,229971,13659,550750,81911,262746
2017,52,2764932,104740,243042,184898,203086,927120,243567,14284,527734,78838,255824
2017,53,413509,15738,35417,29669,29571,134471,39290,2319,78349,12139,37681
2018,0,2604770,90960,209861,163734,203216,887329,228217,15192,506676,75706,235860
2018,1,2843365,100697,227226,179436,205858,994820,231824,14541,564594,80153,256005
2018,2,2889871,100430,229287,202335,191775,1003478,235948,13441,571266,88641,269547
2018,3,2759670,99946,228198,193681,166648,960580,213430,11149,541045,85399,262180
2018,4,2828461,103643,240616,195610,172536,980449,235266,15802,550522,87424,260743
2018,5,2906879,105301,239703,196258,185608,1023072,225818,19899,557030,91754,276249
2018,6,2757784,97380,230352,185815,167810,1004431,180286,14867,539988,81027,267241
2018,7,2627430,99903,226853,176700,158332,941531,163380,16946,517384,75981,255183
2018,8,2533439,89972,216651,171185,143338,932363,155553,13406,497281,74725,241584
2018,9,2635774,89040,221917,176137,156890,959840,169135,10886,524653,72859,257437
2018,10,2614718,88366,222796,173609,150049,954457,161753,13546,522181,79307,252580
2018,11,2562830,91994,231902,172495,142160,941422,154215,15531,509967,75223,235327
2018,12,2459320,88409,219253,161271,140329,905942,147032,10080,495823,71168,233168
2018,13,2548791,89655,219512,168011,143029,933400,156371,11376,515829,75939,241961
2018,14,2553140,86104,218967,160822,146654,937541,155960,12880,520767,77387,243709
2018,15,2532541,83752,212661,161631,151130,938772,150985,11368,518417,78744,236525
2018,16,2307337,71896,190555,143364,129417,868773,129693,10165,483798,65445,223022
2018,17,2248037,72396,180804,149668,121624,863734,125097,9570,457487,62814,212660
2018,18,2241305,78484,170577,146176,107687,849411,118419,12630,466432,64441,222640
2018,19,2264956,79093,176280,144864,106763,854505,120038,8510,472789,65787,227116
2018,20,2322132,74407,171792,150820,111883,884089,131169,8620,479121,67761,238174
2018,21,2719765,73095,178871,175013,127623,1055183,155155,8993,563987,94292,289395
2018,22,2345442,75077,173216,151676,119646,885361,129339,10106,486682,71601,244998
2018,23,2484665,77825,163771,157942,120645,954427,133369,13646,519038,78734,262155
2018,24,2662106,78315,177188,168824,129335,1027608,148577,8818,555098,83430,278023
2018,25,2693066,76178,175414,174275,137124,1024946,154520,9652,567329,85654,286905
2018,26,2976302,73320,179636,214100,157352,1152446,182003,10481,610924,99056,311158
2018,27,2887050,75567,190824,187347,149462,1116090,169076,10301,599870,95966,302066
2018,28,2873330,79016,193118,193345,153481,1091085,165115,13841,597028,94795,303055
2018,29,2801928,78254,185626,189378,159979,1060768,166062,15876,573079,92878,291285
2018,30,2825482,79541,187333,194227,155515,1070665,168035,10246,575823,91631,298795
2018,31,2906378,77915,177789,195169,158293,1112894,176076,11068,594161,96445,314009
2018,32,2962916,76506,185259,187541,159409,1143425,180899,13024,610068,96890,315286
2018,33,2667621,78154,181843,174945,140588,1016469,153561,12195,552039,85452,282293
2018,34,2848024,76760,191812,184220,153916,1077636,160809,15989,587992,92799,313167
2018,35,2859121,75485,188690,183543,151350,1094062,163586,16449,588211,88342,312868
2018,36,2575351,80127,191133,166172,143155,965594,146362,11052,531302,75288,264325
2018,37,2664696,76561,192683,164368,142812,1025620,150218,11056,555863,75663,281964
2018,38,2352678,80031,196001,139624,133340,881506,131266,9992,488229,66956,240927
2018,39,2382794,80687,196969,142323,142845,869594,142242,10846,491519,71578,247911
2018,40,2380342,82653,196624,144904,137236,872489,139490,9587,493232,79179,247400
2018,41,2362565,81501,206124,148299,138541,878478,142107,9285,485980,75673,225947
2018,42,2479964,82909,204540,154561,153409,899071,156930,14772,508721,77283,244740
2018,43,2511442,85684,197045,160103,160127,906528,155360,21227,506658,79916,245362
2018,44,2516270,90853,202950,160748,155714,918352,151684,11704,507676,80688,252160
2018,45,2679567,90850,212428,174429,172036,961381,170692,12649,534283,85697,272457
2018,46,2743563,97604,223474,183040,180460,986524,177149,13394,540067,83406,266426
2018,47,2708380,93713,223724,171223,172578,970602,171397,13709,542956,83514,271102
2018,48,2761728,93127,232863,181576,181620,987335,176887,14146,546149,83927,269618
2018,49,2780727,90458,222181,186298,181056,991457,179371,21998,547319,85726,279778
2018,50,2711699,95269,231080,184674,166923,963181,175532,19901,530304,81167,266087
2018,51,2540806,96289,240538,180945,169004,871840,174042,12890,481940,74327,241063
2018,52,728228,28299,66542,50964,48900,251028,50480,3713,139535,21601,66834
